company_name,company_link,company_id,company_domain,company_about,company_founded,company_size,company_location_1,company_location_2,company_location_3,company_city_1,company_city_2,company_city_3,company_address,company_postal_code,company_phone,company_industry_1,company_industry_2,company_industry_3,domain_status,company_specialties,company_size_category,social_fields,keywords,annual_revenue,technologies,funding_events,total_funding,last_funding_round_date,last_funding_stage,company_email
Marsh Australia and New Zealand,https://www.linkedin.com/company/marsh-anz,https://www.linkedin.com/company/7650792,marsh.com,"Marsh is the world’s leading insurance broker and risk advisor. With over 45,000 colleagues operating in 130 countries, Marsh serves commercial and individual clients with data-driven risk solutions and advisory services. Marsh is a business of Marsh McLennan (NYSE: MMC), the world’s leading professional services firm in the areas of risk, strategy and people. With annual revenue nearly $20 billion, Marsh McLennan helps clients navigate an increasingly dynamic and complex environment through four market-leading businesses: Marsh, Guy Carpenter, Mercer and Oliver Wyman.",1871,279,Australia,,,,,,,,,insurance,,,,"Insurance,Broking,Risk Consulting,Claims Management,Risk Management,Employee Health & Benefits,Worker's Compensation",201-500,,"insurance, risk management, benefits, broking, claims management, employee health, risk consulting",,,,,,,
GMHBA Limited,https://www.linkedin.com/company/gmhba,https://www.linkedin.com/company/469687,gmhba.com.au,"GMHBA is an Australian not for profit health insurance and care company. We have served the community since 1934, and with 90 years’ experience, we have become Australia’s leading regionally based private health insurers.Through our personalised approach and exceptional customer service, we put the health and wellbeing of our members and communities first. Our approach is guided by our philosophy, Healthier Together and decisions are made with our members first and foremost in mind.Today, we are proud to cover more than 328,000 Australians through two distinct brands: GMHBA Health Insurance and Frank Health Insurance. We are committed to improving the health and wellbeing of our members, customers and the communities in which we operate.Health insurance is our core business, but today we are more than just a health insurer. Our growing portfolio now includes eye care, dental care, primary care and allied health services in regional Victoria, which means we are playing an even bigger role in the health journey of our members and customers.We look after our members by offering specialised health care programs and we engage the broader community in free public health seminars and a variety of health promoting programs, so we can be healthier together.",1934,318,"South Geelong, Victoria, Australia",,,Geelong,,,"60-68 moorabool st, geelong, victoria, australia, 3220",3220,+61894645444,insurance,,,,"Private health insurance,Hospital cover,Extras cover,Hospital & Extras cover,Eye Care,Dental Care,Primary Care",201-500,"https://twitter.com/gmhba, https://www.facebook.com/gmhbahealthinsurance/","primary care, dental care, hospital, eye care, private health insurance, hospital cover, extras cover",,,,,,,
AAMI,https://www.linkedin.com/company/aami,https://www.linkedin.com/company/162226,aami.com.au,"Welcome to AAMI, one of Australia’s largest and most awarded insurers. AAMI makes it easy to insure your property with home, landlord and strata insurance, your possessions with contents, car and vehicle insurance, and your family's future with business, income, life and health insurance. While we can't promise you'll never have an incident, we're here to make life simpler if you do. For over 50 years, we’ve provided a level of service that sets us apart. Today, AAMI has more than 2.5 million policyholders and millions of incoming telephone calls annually. We deal directly with our customers and use innovative business strategies to provide high quality products and excellent customer service. Just as we pledged in 1969, you can still make a claim 24 hours a day, 7 days a week.At AAMI, we give back to the communities in which our customers and staff live through a range of initiatives and partnerships, including our Skilled Driver Course for drivers under 25 and our Victoria SES partnership, with $4.5million in contributions since 2002. We also believe in giving our customers more than just great insurance with our AAMI Lucky Club, which offers special access to a range of events and experiences for our eligible customers. AAMI is also part of Suncorp Group, which brings together financial services and products from brands including AAMI, Suncorp, GIO, Apia, Shannons and Bingle. Whether you’re after help with your insurance, or simply here to say ‘hi’, we’re around 8am – 9pm AEDT Daily and 9am-5pm National Holidays. By using this LinkedIn page you agree to AAMI's Online Terms & Privacy Statement. You can read them here aami.com.au/privacy AAI Limited ABN 48 005 297 807 AFSL 230859 trading as AAMI, issues home, car, CTP, travel and business insurance. AAMI Life Insurance and Income Protection products are issued by Suncorp Life and Superannuation Limited ABN 87 073 979 530, AFSL 229 880.",1970,399,Australia,,,Melbourne,Brisbane,,"l 28 266 george st, brisbane city, queensland, australia, 4000",4000,+61385201300,insurance,,,,"Car Insurance,Home Insurance,Business Insurance,NSW & ACT CTP Insurance,Life Insurance,Income Protection,Motorcycle Insurance,Caravan Insurance,Travel Insurance",201-500,"https://www.twitter.com/aami, https://www.facebook.com/aami","life insurance, car insurance, business insurance, travel insurance, income protection, home insurance, nsw, act ctp insurance, motorcycle insurance, caravan insurance",11136075000,"React Redux, Netlify, VueJS, Videology, Turn, Salesforce, Omniture (Adobe), Mobile Friendly, Microsoft Office 365, Incapsula, Google Tag Manager, Google Play, Facebook Login (Connect), Ensighten, DoubleClick, CSC Corporate Domains, Bluekai, Adobe Media Optimizer, Adobe Marketing Cloud",,,,,
PetSure (Australia),https://www.linkedin.com/company/petsure,https://www.linkedin.com/company/3877241,petsure.com.au,"PetSure. For a life with pets.  PETS are at the heart of everything we do.We value and respect PEOPLE.We have PASSION for our business and give a damn about what we do and how we do it.We enable quality pet health care in Australia through the financial assistance that we offer, giving customers more choices about the protection and preservation of the lives of their pets.",1996,331,"Chatswood, New South Wales, Australia",,,Sydney,,,,,+61298424800,insurance,,,,"Insurance,Passion,Pets,People",201-500,"https://twitter.com/petsureaus?lang=en, https://facebook.com/pages/PetSure/330938720396419",,,,,,,,
Emergence Insurance,https://www.linkedin.com/company/emergenceinsurance,https://www.linkedin.com/company/18129521,emergenceinsurance.com.au,"Cyber insurance is all we do. Emergence is an insurance underwriting agency, focused on providing insurance solutions to help protect businesses and families against their cyber risks. We provide solutions for start-ups, SME's through to ASX listed entities, individuals and families.  We have offices in NSW, VIC, QLD and WA as well as a presence in New Zealand. Our policies are based on our extensive knowledge and expertise in cyber-risk, built through close partnerships with global cyber experts.Emergence was voted Insurance Business Underwriting Agency of the Year in 2019.Our Cyber Event Protection policy has been awarded Product of the Year in five of the last six years and has won Gold in the Cyber and Information Technology category for our online portal for the last three years, as surveyed by Insurance Business.  Insurance brokers can access our website to quote and bind commercial and personal cyber insurance quotations.Visit www.emergenceinsurance.com.au for more information.",2015,51,"Millers Point, New South Wales, Australia",,,Sydney,,,97-99 Bathurst St,2000,+610282803000,insurance,,,,"Cyber,Cyber Insurance,Cyber Expert,Cyber Attack,Cyber Risk,Cyber Security,Data Breach,Ransomware,Phishing Attack,Risk Mitigation,Cyber Hack,Emerging Risks,Insurance,Commercial Insurance,Business Insurance,Underwriting Agency,Spear Phishing,Notifiable Data Breaches Scheme,NDB Scheme,NDB,Cyber Theft,Personal Cyber,Identity Theft",51-200,,"insurance, cyber security, cyber risk, risk mitigation, cyber, commercial insurance, business insurance, cyber insurance, underwriting agency, ransomware, identity theft, cyber attack, emerging risks, data breach, cyber expert, phishing attack, cyber hack, spear phishing, notifiable data breaches scheme, ndb scheme, ndb, cyber theft, personal cyber",,,,,,,
Ahm Health Insurance,https://www.linkedin.com/company/ahm,https://www.linkedin.com/company/297647,ahm.com.au,"We’ve got 700,000+ members. And we’re not stopping there. Our mission is to keep growing, and help even more Aussies get the health care that they need. Join and grow with us. ",,407,"Melbourne, Victoria, Australia","Carlton, Victoria, Australia",,Melbourne,,,,,,insurance,,,,Health Insurance,201-500,,,,,,,,,
Honan Insurance Group,https://www.linkedin.com/company/honan-insurance-group,https://www.linkedin.com/company/1151017,honan.com.au,"We see you. What you strive to achieve. We see growth and opportunity. The competition. The risk and reward. We see the decisions you make. The potential, the pitfalls. The successes.We see what it takes for your business to grow. That’s why we’re with you all the way.Founded in Melbourne, Australia in 1964, Honan is disrupting the traditional broker model. We are passionate about being a true partner, taking the lead as advisor and educator, and thinking creatively about solutions that give you the best business outcomes. Our holistic approach is one of our greatest strengths. Honan goes beyond just insurance, advising leaders on strategies to mitigate current and evolving risks, limit exposure and improve employee safety and retention, so they have the confidence to thrive.On 30th November 2023, Marsh completed its acquisition of the Honan Insurance Group. Marsh is the world’s leading insurance broker and risk adviser. With more than 45,000 colleagues operating in more than 130 countries, Marsh serves commercial and individual clients with data driven risk solutions and advisory services. Marsh is a business of Marsh McLennan (NYSE: MMC), the leading global professional services firm in the areas of risk, strategy, and people. With annual revenue of over $20 billion, Marsh McLennan helps clients navigate an increasingly dynamic and complex environment through four market-leading businesses: Marsh, Guy Carpenter, Mercer, and Oliver Wyman. ",1964,207,"Southbank, Victoria, Australia","Docklands, Victoria, Australia",,Docklands,,,,,+61399474333,insurance,,,,"Personal Insurance,Corporate Insurance,Aviation Insurance,Small/Medium Business,Property,Heavy Motor,Honan Financial Services,Financial Lines,Residential Real Estate,Commercial Real Estate,Mergers & Acquisitions Risk Advisory Services,Life Insurance,Employee Benefits,Strata",201-500,"https://twitter.com/honanglobal, https://www.facebook.com/HonanInsuranceGroup",,,,,,,,info@honan.com.au
Crawford & Company (Australia),https://www.linkedin.com/company/crawford-australia,https://www.linkedin.com/company/10301553,crawco.com.au,"Crawford & Company solves claims challenges through innovation and expertise. We are constantly uncovering new solutions to make handling claims easier and more cost effective.  For 80 years, Crawford has been trusted by brokers, insurers and corporations. We are the world’s largest publicly listed claims management business operating across more than 70 countries.  Our mission is to restore lives, businesses, and communities and this is never more prevalent than following large scale destructive weather events. Across Australia, Crawford offers: -	Loss adjusting – property, major and complex loss, catastrophe response-	Third party administration (Crawford TPA is a Lloyd’s accredited provider)-	Forensic accounting including business interruption expertise-	Cyber response-	Managed repair services (Contractor Connection)-	Quantity surveying, forensic engineering & building consultancy (CRD Building Consultants) -	Legal services (HBA Legal)Crawford is the only provider in Australia to offer services across the entire claim lifecycle – from ‘first notification of loss’ through to litigation where necessary.We are known for:	Quality That Sets Industry Benchmarks: expect consistent, quality service, delivered promptly. Crawford’s unique combination of innovation and expertise makes it possible.	Expertise That is Deep and Eminent: depend on people who understand the industry and your business.	Digital That Simplifies: gain advanced capabilities that simplify every part of the claims process. Even the most aggravating ones.With technology and service that feels like you, you can trust Crawford to care for your customers as a seamless extension of your brand.Are you ready to reimagine your entire claims process with the help of simplified solutions from a partner with almost a century of industry know-how?  Get in touch today.Crawford & Company Australia Pty LtdABN: 11 002 317 133AFSL: 530816Level 3, 324 St Kilda Road, Southbank, 3006",1941,145,"Southbank, Victoria, Australia",,,Southbank,,,,,+611300135790,insurance,,,,"Loss Adjusting,Financial & Forensic Accounting,Third Party Administration,Motor Claims Handling,Liability Services,Marine & Transportation,Managed Repair,Medical Management,Large & Complex Loss,Agriculture,Property - Domestic & Commercial,Strata,Machinery & Fusion,IT Security,Construction and Engineering,Power & Energy,Mining,Legal Services",51-200,"https://twitter.com/crawco, https://www.facebook.com/crawfordandco",,,,,,,,
Insurance Advisernet Australia,https://www.linkedin.com/company/iaahome,https://www.linkedin.com/company/849915,insuranceadviser.net,"Insurance Advisernet Australia is a principal member of the National Insurance Brokers Association (NIBA) and a member of the publicly listed AUB Group, who have $9.5 billion of gross written premium under management and access to a wide range of products and services.Our knowledge of the insurance industry and experience designing and handling insurance programs for many thousands of customers enable us to provide advice on selecting the right insurance program to adequately cover the customers'​ assets and liabilities. Insurance Advisernet Australia was formed in January 1996 to allow insurance advisers the benefits of maintaining their local presence whilst being able to tap into a national buying group for products and services needed by their customers in today's complex business world. Insurance Advisernet's vision is to support our insurance advisers and be a market leader in Australia, distributing quality insurance products and services that offer value to the customer.Currently, we transact over $1.75b in Gross Written Premiums between Australia and New Zealand. This market clout allows us to continue offering our Advisers preferred insurer relationships and industry-leading products for the benefit of our clients.We have an industry-leading education and compliance program, which means our insurance advisers are amongst the best educated and knowledgeable in the market. This allows them to provide relevant and effective advice for their clients.From a community perspective, we are also amongst very few businesses who take a genuine interest in the communities in which we live, whether that is at a local level, or at a Group level where on behalf of the network, we are involved financially and actually with various charities, such as Starlight Foundation, Tour de Cure, Beyond Blue and Kids Express. Dealing with Insurance Advisernet allows you the benefit of local relationships, backed by one of the largest networks in Australia.",1996,216,"North Sydney, New South Wales, Australia",,,North Sydney,,,,,+611300366085,insurance,,,,"General Insurance,Life Insurance,Technical advice,Risk reviews",201-500,"https://twitter.com/InsAdvisernet, https://www.facebook.com/iaahome",,,,,,,,
Greenstone Financial Services,https://www.linkedin.com/company/greenstone-pty-ltd,https://www.linkedin.com/company/4852220,greenstone.com.au,"Greenstone Financial Services was founded in 2007, with the bold ambition to deliver smart and affordable direct insurance solutions to meet the needs of everyday Australians. A decade later, we launched across the Tasman to help New Zealanders secure the cover they deserve, and now in 2023 – we have expanded into Canada to revolutionise insurance the same way we did in Australia and New Zealand. Find out more at www.greenstone.com.au.",2007,526,"Baulkham Hills, New South Wales, Australia",,,Sydney,,,"50 Norwest Blvd, Sydney, New South Wales 2153, AU",2153,+61288868300,insurance,,,,,501-1000,https://facebook.com/greenstonefinancialservices,,91200000,"Route 53, Outlook, Mobile Friendly, Mimecast, MailChimp SPF, Google Tag Manager, Google Apps, Gmail, Atlassian Cloud, Amazon SES",,,,,info@greenstone.com.au
Berkley Insurance Australia (a Berkley Company),https://www.linkedin.com/company/berkley-insurance-australia,https://www.linkedin.com/company/6588859,berkleyinaus.com.au,"Berkley Insurance Australia is the professional alternative.As a general insurer Berkley Insurance Australia has a significant portfolio of business in Australia. We are fully authorised and regulated by the Australian Prudential Regulatory Authority (APRA) which is the prudential regulator of the Australian financial services industry. Berkley Insurance Australia is part of a global insurance model which is founded on three essential principles:- expert local underwriting,- fair and fast claims handling, - financial strength.Our Products Include•  Public & Products Liability•  Professional Indemnity•  IT Liability•  Directors & Officers Liability•  Associations Liability•  Management Liability•  Design & Construct Policies•  Medical MalpracticeOur brokers and policyholders expect to be treated as individuals by an insurer who understands their specialist business risk exposures and provides solutions to both underwriting and claims.Berkley Insurance Australia is a member company of W. R. Berkley Corporation, whose insurance company subsidiaries are rated A+ (Superior) by A.M. Best Company.",,74,"Millers Point, New South Wales, Australia",,,Sydney,,,,,,insurance,,,,,51-200,,,,,,,,,
DUAL Australia,https://www.linkedin.com/company/dual-australia-pty-ltd,https://www.linkedin.com/company/724626,dualinsurance.com,"DUAL is a different kind of underwriting business. From the start in 2004, our focus has been on empowering people to act on their ideas.DUAL Australia Pty Ltd is a specialist underwriting agency focused on providing innovative insurance solutions to SME and mid-market clients. We specialise in creating simple insurance solutions for Accident and Health, Financial Lines and General Liability and are the largest independent underwriting agency, and Lloyd's largest coverholder, in Australia. Our parent company, DUAL International is the world's largest unaffiliated international underwriting agency and Lloyd's largest international coverholder. We're committed to providing innovative solutions to traditionally complex insurances, and giving our brokers what they want, not telling them what they need.",2004,147,"Millers Point, New South Wales, Australia",,,Sydney,,,"160 Sussex Street, Sydney, New South Wales, AU, 2000",2000,+610292486300,insurance,,,,"Financial Lines Insurance,Accident & Health Insurance,General Liability Insurance,Cyber Liability,Management Liability,Corporate Travel,Professional Liability,Journey Insurance,Expatriate Insurance,Personal Accident Insurance,Excess Layers,Voluntary Workers,Information Technology,Association Liability,Investment Managers,Claims,Resource Liability,Directors & Officers,Crime,Statutory Liability,Employment Practices Liability (EPL),Occupational Health & Safety (OH&S)",51-200,"https://twitter.com/DUALAustralia1, https://www.facebook.com/dualaustralia.com.au/","corporate travel, health insurance, accident, cyber liability, professional liability, general liability insurance, management liability, financial lines insurance",15000000,"Vidyard, Sendgrid, Outlook, Mobile Friendly, Microsoft Office 365, Hubspot, Google Tag Manager, Google Analytics",,,,,
CommInsure,https://www.linkedin.com/company/comminsure,https://www.linkedin.com/company/2850,linkedin.com,"As of 1 April 2021, CommInsure’s life insurance business in Australia has been transferred to AIA Australia, including The Colonial Mutual Life Assurance Society Ltd. See the ‘AIA Australia’ page.  On 30 September 2022, the sale of CommInsure to Hollard Holdings Australia Pty Ltd was completed. See the ‘Hollard Insurance Australia’ page.  CommInsure has over 140 years’ experience in providing all Australians insurance and investment products for all areas of the community. Through product innovation and service delivery, the financial wellbeing of people, businesses and communities was secure for the times when they needed it most. These products were available directly, via financial advisers, brokers and superannuation funds. ",,311,Australia,,,Melbourne,,,"509 saint kilda road, melbourne, victoria, australia",3004,,insurance,,,,"Insurance,Life Insurance,Income Protection,Child Cover,Trauma Cover,Total & Permanent Disability Cover,Guaranteed Annuities,Investment Growth Bond,Home Insurance,Car Insurance,Loan Protection,Credit Card Insurance",201-500,,"insurance, life insurance, car insurance, income protection, home insurance, guaranteed annuities, loan protection, trauma cover, total, permanent disability cover, child cover, investment growth bond, credit card insurance",3500000000,,,,,,
Achmea Farm Insurance,https://www.linkedin.com/company/achmea-australia,https://www.linkedin.com/company/3534875,achmea.com.au,"We are a specialist, direct and local agricultural insurer, dedicated to keeping farmers farming. ",2013,328,"Millers Point, New South Wales, Australia",,,Sydney,,,"87-95 Pitt Street, Level 11, Australia Square Plaza, Sydney, New South Wales 2000, AU",2000,+611800724214,insurance,,,,"agricultural insurance,risk management,farm insurance,risk mitigation,agribusiness",201-500,https://twitter.com/AchmeaA,"risk management, risk mitigation, agribusiness, agricultural insurance, farm insurance",6400000,"Atlassian Cloud, reCAPTCHA, WordPress.org, WP Engine, Vimeo, Typekit, Outlook, Mobile Friendly, Microsoft Office 365, Google Tag Manager, Google Maps (Non Paid Users), Google Maps, Google Analytics, Facebook Widget, Facebook Login (Connect), Facebook Custom Audiences",,,,,
Claim Central Group,https://www.linkedin.com/company/claimcentralgroup,https://www.linkedin.com/company/1677565,claimcentralgroup.com,"Together, we make your tomorrow better.Founded in 2000, Claim Central Group is a global claims solution business that provides insurance claim services and technology to make managing claims easier. We are trusted by many leading insurers, brokers and underwriters globally.Headquartered in Sydney, Australia, we have global offices in the United States, New Zealand and South Africa.Our brands include:Claim Central Property - Manages the restoration, assessment and repair of properties for BAU and catastrophe insurance claims.Helio Restoration - Provides mitigation and restoration services Australia-wide for residential, strata and commercial property claims.Wilbur - A modular and connectable SaaS platform for insurance claims.Livegenic - A virtual claims collaboration app that connects stakeholders remotely via mobile devices. Claim Central Group was recognised as the Australian Financial Review’s 7th Most Innovative Company in 2020, Insurance Business Service Provider of the Year 2021, Insurance Innovator of the Year in the Fintech Business Awards 2019, a finalist in FinTech Australia’s Finnies Awards 2019 and winner for New Product Innovation in the Australian Business Awards 2017. For more information on Claim Central Group, visit: www.claimcentralgroup.com.au ",2002,88,"Millers Point, New South Wales, Australia",,,Haymarket,,,"149 beauchamp road, matraville, new south wales, au, 2036",2036,+611300743673,insurance,,,,"Restoration & Mitigation,Innovation & Technology,Data & Insights,Property insurance claims,Catastrophic management,Live video streaming,Digital claims management,Insuretech,Assess and repair,claims management technology,Supply chain management,Repair panel management",51-200,"https://twitter.com/ClaimCentralAU, https://www.facebook.com/Claim-Central-215389075285477/","innovation, technology, supply chain management, insuretech, insurtech, data, insights, restoration, live video streaming, tpa, mitigation, third party administrator, property insurance claims, outsource claims management, motor insurance claims, cyber insurance claims, catastrophic management, first notification of loss, digital claims management, assess & repair, claims management services, claims management technology, repair panel management",,,,,,,info@claimcentral.com.au
CHU Underwriting Agencies Pty Ltd,https://www.linkedin.com/company/corporate-underwriting-agencies-pty-ltd,https://www.linkedin.com/company/697477,chu.com.au,"CHU and its team of professional friendly staff are dedicated to servicing strata insurance customers and making life easier for you.  We deal only in strata - nothing else, so our customers have our undivided attention.Our suite of  insurance plans of Residential Strata Insurance, Commercial Strata Insurance, Community Association Insurance, Landlords Insurance and Contents Insurance are regularly updated to ensure that they continue to be the market leader in cover.Whether you’re a Strata Manager, Broker or a lot owner you should always choose a CHU product to make sure you have cover that protects you beyond the minimum requirements.With nearly 40 years experience and over more than 100,000 strata schemes nationally it makes sense to choose CHU.",,236,"North Sydney, New South Wales, Australia",,,North Sydney,,,,,,insurance,,,,"Residential Strata Insurance,Commercial Strata Insurance,Community Association Insurance,Landlords Insurance,Contents Insurance",201-500,,,,,,,,,
Helia,https://www.linkedin.com/company/helia-2,https://www.linkedin.com/company/3597113,helia.com.au,"Helia (formerly Genworth) has proudly played a pivotal role in the property market since 1965. As Australia’s first Lenders Mortgage Insurance (LMI) provider, we are a specialist in our field and are dedicated to leading the way for years to come.For many Australians, owning your own home remains a lifetime aspiration, and we work with our customers and partners to help them achieve this dream at various stages of their home buying journey — whether they are looking to save for a deposit, purchase their first home, upgrade or manage retirement by unlocking equity in their home later in life.We are reimagining the home ownership experience to get you there faster.Our purpose is to accelerate financial wellbeing through home ownership, now and for the future. ",,329,"North Sydney, New South Wales, Australia",,,North Sydney,,,,,,insurance,,,,,201-500,,,,,,,,,
Allianz Partners Australia,https://www.linkedin.com/company/allianzpartnersaustralia,https://www.linkedin.com/company/3276710,allianzpartners.com.au,"--Our solutions know no boundaries--Welcome to Allianz Partners, where our endless range of innovative solutions help us build long-term, successful business partnerships across all industries. As the world’s leading B2B2C specialist, Allianz Worldwide Partners push boundaries every day by providing continuous, innovative protection and care to our business partners’ customers and employees worldwide. We specialise in automotive assistance, international health & life, travel insurance and assistance services and we contribute directly to growing our business partners’ business. With expertise built on decades of caring for customers and embracing innovation and change, we support our business partners’ strategy, we work alongside them to design and develop the very best solutions based on a deep understanding of their value chain.At Allianz Worldwide Partners Australia, our passion for assistance is personal. We're dedicated to making sure safety and comfort is always within the reach of our customers. We understand that plans go astray and accidents happen. While certainty is hard to come by, our customers will never doubt our desire to help. Our positive approach to problem-solving means we're trusted by a wide range of partners to provide support that reflects how much they value their customers. Our team thoughtfully navigates complex situations and expertly assists people in need through specialist support, advice and action. We're both an understanding ear, and the authoritative voice that delivers the assistance needed, when it's needed most. --A business that never stands still--We’re a growing business that prides ourselves on our limitless ability to help,     - Allianz Worldwide Partners supports over 250 million people every year globally- Our Australian-based team has national networks and links in 35 countries- We're part of the well-established Allianz Group, 100% owned by Allianz SE--We make every day more rewarding--Globally, Allianz Worldwide Partners proudly employs over 16,000 people across 35 countries. When you work at Allianz Worldwide Partners, the rewards are more than just financial. We recognise that fulfilled and engaged employees are paramount to achieving our goals. Our thriving culture of support nurtures healthy and happy employees that work together to achieve positive outcomes. We offer an opportunity to apply your skills, develop your career, and be recognised and rewarded. If you live to help and want to join our global family visit our website at https://www.allianzworldwidepartners.com.au/careers/. ",,164,"Brisbane City, Queensland, Australia",,,Brisbane,,,,,,insurance,,,,,51-200,,,,,,,,,
Procare Group,https://www.linkedin.com/company/procare-group,https://www.linkedin.com/company/2726518,procaregroup.com.au,"Procare is a leading provider of wellness, insurance and risk solutions since 1998. We’re here to help.Our services currently include: •	Injury Management, incl. nationally accredited rehabilitation provider •	Health & Wellness•	Investigations•	Claims & Risk•	Specialised Legal Services•	Online solutions•	Training As a part of our ongoing growth and success, we are committed to the ongoing recruitment of the talented individuals to join our organisation. We are interested in candidates across our service areas, including:•	Health Professionals, including Physiotherapists, OTs, Psychologists & Rehabilitation Counsellors•	Insurance Professionals, including Workers Compensation, General Insurance, Commercial, Life & CTP•	Training, Consulting & WHS Professionals•	Investigators, including factual & surveillance•	Legal Experts•	Business Analysis & Corporate Services, including HR, Finance, IT and AdministrationFor more info (incl current opportunities), see: www.procaregroup.com.au/careersFor an expression of interest, please send your query to careers@procaregroup.com.auWe look forward to hearing from you!",1998,292,"Eveleigh, New South Wales, Australia",,,Alexandria,,,"Building 3, 190 Bourke Road, Alexandria, New South Wales, AU, 2015",2015,+10290868000,insurance,,,,"Injury Management,Investigations,Claims & Risk,People Solutions / Recruitment,Specialised Legal Services,Registered Training Organisation,Wellness,Psychological Services,Training,Consulting",201-500,"https://twitter.com/ProcareAU, https://business.facebook.com/ProcareGroupAU/","recruitment, consulting, training, wellness, investigations, risk, claims, people solutions, injury management, psychological services, registered training organisation, specialised legal services",1000000,"WordPress.org, Stripe, Outlook, Mobile Friendly, Microsoft Office 365, Mailchimp Mandrill, JobAdder, Google Tag Manager, Google Font API, Cloudflare DNS, CloudFlare Hosting, Bootstrap Framework, Amazon AWS",,,,,
BizCover,https://www.linkedin.com/company/bizcover,https://www.linkedin.com/company/1287522,bizcover.com.au,"BizCover is Australia's No. 1 online business insurance service that simplifies comparing and buying cover, so small businesses can benefit from transparent pricing and a fast hassle-free experience. BizCover helps small businesses compare multiple free quotes from selected Australian leading insurers and save.*PLEASE NOTE: The information contained on this page is general only and does not take into account your objectives, financial situation or needs. It should not be relied upon as advice. As with any insurance, cover will be subject to the terms, conditions and exclusions contained in the policy wording.By using our social media, you consent to BizCover collecting, storing and using your personal information in line with our Privacy Policy and the Privacy Collection Notice in our Terms & Conditions. For more information visit please visit bizcover.com.au",2008,184,"Millers Point, New South Wales, Australia",,,Sydney,,,"Level 2, 338 Pitt Street, Sydney, NSW 2000, AU",2000,,insurance,,,,"Professional Indemnity insurance,Public Liability Insurance,Business Insurance,Cyber Liability Insurance,Management Liability insurance,Tax Audit Insurance",51-200,"https://twitter.com/BizCover, https://www.facebook.com/BizCoverInsurance","business insurance, cyber liability insurance, tax audit insurance, professional indemnity insurance, public liability insurance, management liability insurance",19000000,"iGoDigital, YouTube, WordPress.org, WP Engine, Salesforce, Route 53, Quantcast, Pardot, Outlook, Mobile Friendly, Microsoft-IIS, Microsoft Office 365, Mailchimp Mandrill, KISSmetrics, Google Tag Manager, Google Font API, Bootstrap Framework, Apache, Amazon SES, ASP.NET",,,,,
NTI,https://www.linkedin.com/company/ntiaustralia,https://www.linkedin.com/company/1088706,nti.com.au,"NTI provides insurance products for Australia’s supply chain – from regional mum and dad businesses to multi-generational logistics companies, and global shipping. With over 50 years of experience in the insurance industry, we run a 24/7, 365 national operation with six offices, spanning across five states – Queensland, New South Wales, Victoria, South Australia and Western Australia.We’re proudly Australia’s leading specialist insurance provider to keep you truckin’ 🚛 shippin’ 📦 & diggin’ 🚧",,477,"Brisbane City, Queensland, Australia",,,Brisbane City,,,,,,insurance,,,,"Transport Insurance,Truck Insurance,NTI Fleet Motor Insurance,NTI Liability Insurance,NTI Marine Cargo,Yellow Cover,Truck Assist: Powered by NTI",201-500,,,,,,,,,
Finity,https://www.linkedin.com/company/finity-consulting,https://www.linkedin.com/company/114396,finity.com.au,"We are a trusted partner of tech start-ups through to large scale organisations. Powered by smart, results-oriented people with an unrivalled depth of industry experience, we provide a unique perspective across a wide range of business challenges. It starts and ends with a conversation. We work as a team with our clients - open communications and the highest level of service are our commitment to you. At every stage of a project, from design through to implementation, your needs are our priority.",2005,299,"Millers Point, New South Wales, Australia",,,THE ROCKS,,,,,+61882335817,insurance,,,,"Actuarial services,Data analytics,AI,Management Consulting,Data,Product development,Insurance,Financial Services,Health,statistics,Injury & care schemes,Climate,Sustainability,Strategic Analytics",201-500,"https://twitter.com/finity_au, https://facebook.com/finityconsulting",,,,,,,,
JLT Australia,https://www.linkedin.com/company/jardine-lloyd-thompson-australia,https://www.linkedin.com/company/849406,jltpublicsector.com,"As of 1 April, 2019, Jardine Lloyd Thompson (JLT) Australia became part of Marsh McLennan – the world’s leading professional services firm in the areas of risk, strategy and people. As part of the acquisition, it maintained JLT Risk Solutions Pty Ltd and importantly its specialty brand of JLT Public Sector so our clients continue to benefit from ongoing access to their trusted government experts in Australia, now supported by the global expertise of Marsh McLennan.",,221,"Millers Point, New South Wales, Australia",,,Sydney,,,,,,insurance,,,,"Risk solutions experts offering advice, protection, claims, risk and insurance services.",201-500,,,,,,,,,
LMI Group,https://www.linkedin.com/company/lmi-group,https://www.linkedin.com/company/747393,lmigroup.com,"LMI Group is the trusted advisor to the insurance industry, providing a number of electronic online tools as well as technical advice and claims assistance. We strive to manage the world's risk through inspiring & empowering people to better manage risk & recovery. ",1999,66,"Camberwell, Victoria, Australia",,,Melbourne,,,"428 burke road, camberwell, melbourne, victoria 3124, au",3124,+61398359929,insurance,,,,"Insurance Services,General Insurance,Insurance Claims,Litigation Support",51-200,"https://twitter.com/lmigroup, https://www.facebook.com/LMIGroupPtyLtd/","insurance claims, litigation support, insurance services, general insurance",,,,,,,
